Quantity,Transaction,Store,Product
1,15563,3,Greeting Cards
1,15566,7,Greeting Cards
1,15566,7,Magazine
1,15566,7,Magazine
1,15566,7,Magazine
1,15566,7,Perfume
1,15569,1,Perfume
1,15572,7,Greeting Cards
1,15578,9,Magazine
2,15578,9,Greeting Cards
1,15581,4,Soap
1,15587,3,Candy Bar
1,15590,5,Soap
2,15590,5,Toothbrush
1,15593,10,Pencils
1,15596,6,Wrapping Paper
1,15602,6,Soap
1,15605,1,Soap
5,15617,6,Pens
4,15617,6,Pens
5,15620,10,Shampoo
2,15623,7,Pens
1,15623,7,Magazine
1,15629,2,Magazine
1,15635,2,Candy Bar
2,15638,5,Candy Bar
1,15641,5,Candy Bar
1,15641,5,Candy Bar
1,15641,5,Greeting Cards
1,15647,8,Wrapping Paper
1,15650,10,Photo Processing
1,15650,10,Magazine
1,15656,2,Markers
1,15659,5,Pens
2,15665,9,Candy Bar
5,15668,3,Pens
4,15674,6,Pens
1,15674,6,Soap
1,15674,6,Soap
1,15680,2,Soap
1,15680,2,Soap
1,15680,2,Soap
1,15680,2,Soap
1,15680,2,Soap
4,15680,2,Pens
1,15683,8,Magazine
1,15683,8,Magazine
1,15689,3,Shampoo
1,15689,3,Shampoo
1,15689,3,Shampoo
2,15692,10,Candy Bar
1,15698,6,Magazine
5,15701,2,Candy Bar
1,15707,5,Soap
3,15710,1,Pencils
7,15716,1,Wrapping Paper
3,15716,1,Wrapping Paper
7,15719,9,Wrapping Paper
9,15722,3,Perfume
9,15722,3,Perfume
3,15722,3,Pens
3,15722,3,Pens
3,15722,3,Pens
1,15725,3,Soap
2,15743,4,Candy Bar
1,15743,4,Candy Bar
1,15743,4,Candy Bar
1,15743,4,Greeting Cards
1,15743,4,Pens
1,15746,8,Pencils
1,15749,8,Candy Bar
1,15755,6,Pens
1,15755,6,Pens
1,15758,2,Pens
1,15758,2,Pens
1,15770,9,Candy Bar
1,15773,5,Candy Bar
1,15776,5,Candy Bar
1,15776,5,Candy Bar
1,15776,5,Candy Bar
1,15785,7,Photo Processing
4,15794,3,Toothpaste
6,15794,3,Toothpaste
4,15794,3,Toothpaste
4,15794,3,Toothpaste
4,15794,3,Toothpaste
4,15794,3,Toothpaste
4,15794,3,Magazine
2,15797,3,Magazine
1,15806,6,Prescription Med
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Wrapping Paper
1,15806,6,Magazine
1,15809,9,Wrapping Paper
1,15812,4,Wrapping Paper
1,15815,4,Candy Bar
1,15815,4,Soap
1,15815,4,Toothpaste
1,15815,4,Toothpaste
1,15815,4,Toothpaste
1,15815,4,Toothpaste
1,15824,3,Magazine
8,15830,8,Toothbrush
1,15842,7,Bow
1,15854,5,Bow
1,15857,5,Wrapping Paper
1,15860,5,Toothpaste
1,15863,1,Candy Bar
1,15863,1,Candy Bar
1,15863,1,Pencils
1,15875,1,Shampoo
2,15878,4,Pens
1,15890,5,Magazine
1,15890,5,Magazine
1,15899,5,Greeting Cards
1,15902,10,Greeting Cards
2,15905,6,Toothpaste
2,15905,6,Toothpaste
1,15911,5,Toothpaste
1,15914,4,Magazine
1,15917,6,Pens
2,15923,1,Toothpaste
1,15932,8,Pens
1,15938,5,Toothbrush
8,15938,5,Toothbrush
28,15944,1,Toothbrush
1,15947,6,Toothbrush
1,15956,4,Candy Bar
3,15959,5,Toothpaste
5,15959,5,Magazine
5,15962,1,Magazine
5,15962,1,Candy Bar
1,15965,4,Toothpaste
1,15974,4,Prescription Med
3,15980,2,Candy Bar
3,15980,2,Candy Bar
3,15980,2,Greeting Cards
1,15986,7,Toothpaste
1,15986,7,Toothpaste
1,15986,7,Toothpaste
16,15989,8,Greeting Cards
14,15992,4,Greeting Cards
1,15995,3,Greeting Cards
1,15995,3,Greeting Cards
1,16001,4,Greeting Cards
1,16001,4,Greeting Cards
1,16013,1,Pencils
1,16016,7,Pencils
1,16022,4,Pencils
1,16022,4,Pencils
1,16025,9,Greeting Cards
1,16034,9,Toothpaste
6,16043,4,Toothbrush
1,16043,4,Bow
1,16043,4,Bow
1,16043,4,Bow
1,16043,4,Bow
2,16043,4,Shampoo
2,16043,4,Magazine
2,16049,5,Perfume
1,16052,6,Photo Processing
1,16058,4,Perfume
1,16064,7,Candy Bar
1,16070,1,Greeting Cards
1,16076,9,Toothpaste
1,16100,8,Toothpaste
1,16100,8,Magazine
1,16100,8,Candy Bar
1,16103,3,Candy Bar
1,16109,6,Candy Bar
4,16109,6,Greeting Cards
1,16112,6,Candy Bar
1,16124,3,Pens
1,16130,9,Pens
1,16139,9,Bow
1,16145,4,Pens
1,16145,4,Toothbrush
1,16154,1,Pens
7,16157,3,Pens
1,16160,1,Pens
5,16163,9,Pens
1,16169,5,Greeting Cards
1,16175,9,Magazine
7,16178,10,Magazine
1,16178,10,Magazine
7,16178,10,Perfume
8,16178,10,Perfume
6,16178,10,Toothbrush
1,16178,10,Pens
2,16190,4,Pens
2,16190,4,Pens
2,16190,4,Magazine
1,16193,5,Toothpaste
2,16193,5,Toothpaste
1,16193,5,Toothpaste
2,16193,5,Toothpaste
2,16193,5,Toothpaste
1,16193,5,Soap
1,16193,5,Soap
2,16196,10,Toothpaste
1,16199,8,Soap
1,16202,5,Soap
1,16205,6,Candy Bar
1,16208,1,Candy Bar
1,16208,1,Magazine
1,16208,1,Magazine
1,16208,1,Greeting Cards
1,16208,1,Greeting Cards
1,16208,1,Greeting Cards
1,16214,2,Greeting Cards
1,16214,2,Greeting Cards
1,16232,5,Perfume
1,16235,9,Magazine
1,16235,9,Wrapping Paper
1,16244,6,Greeting Cards
2,16253,2,Pain Reliever
2,16256,4,Pain Reliever
1,16265,3,Pens
1,16268,4,Magazine
2,16268,4,Pencils
2,16268,4,Candy Bar
2,16268,4,Candy Bar
2,16268,4,Candy Bar
2,16268,4,Candy Bar
1,16271,9,Deodorant
10,16274,4,Magazine
1,16274,4,Magazine
1,16277,9,Magazine
1,16277,9,Magazine
1,16277,9,Magazine
1,16280,1,Magazine
1,16280,1,Photo Processing
1,16280,1,Perfume
1,16295,6,Bow
9,16298,4,Magazine
1,16298,4,Magazine
1,16298,4,Magazine
1,16298,4,Magazine
5,16298,4,Magazine
1,16298,4,Magazine
1,16298,4,Photo Processing
1,16313,6,Photo Processing
8,16319,7,Magazine
1,16319,7,Magazine
1,16319,7,Magazine
2,16319,7,Magazine
3,16319,7,Magazine
1,16319,7,Magazine
1,16319,7,Magazine
3,16319,7,Magazine
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Bow
1,16319,7,Pain Reliever
3,16319,7,Pain Reliever
2,16319,7,Pain Reliever
2,16319,7,Pain Reliever
1,16319,7,Shampoo
3,16319,7,Shampoo
1,16319,7,Photo Processing
1,16319,7,Greeting Cards
15,16319,7,Toothbrush
1,16319,7,Toothbrush
3,16319,7,Perfume
12,16319,7,Perfume
1,16319,7,Perfume
8,16319,7,Perfume
5,16319,7,Perfume
1,16322,9,Magazine
1,16325,8,Pencils
2,16334,9,Perfume
1,16334,9,Perfume
7,16334,9,Perfume
1,16334,9,Greeting Cards
5,16334,9,Magazine
1,16334,9,Magazine
5,16337,5,Perfume
2,16346,2,Greeting Cards
1,16355,1,Perfume
1,16361,1,Perfume
2,16361,1,Magazine
2,16361,1,Bow
2,16361,1,Bow
2,16361,1,Bow
2,16361,1,Bow
2,16361,1,Bow
2,16361,1,Shampoo
8,16361,1,Shampoo
2,16361,1,Shampoo
1,16364,1,Magazine
2,16364,1,Magazine
1,16370,2,Perfume
1,16373,4,Perfume
1,16376,9,Toothpaste
8,16379,3,Pencils
16,16379,3,Pencils
1,16385,5,Candy Bar
1,16385,5,Pencils
1,16391,7,Photo Processing
2,16394,7,Pencils
1,16400,1,Candy Bar
1,16400,1,Magazine
10,16406,10,Pencils
2,16406,10,Wrapping Paper
1,16415,4,Magazine
7,16418,3,Candy Bar
1,16424,7,Candy Bar
3,16430,6,Candy Bar
1,16439,6,Magazine
6,16448,3,Greeting Cards
2,16451,6,Pencils
1,16451,6,Photo Processing
10,16451,6,Magazine
1,16451,6,Magazine
10,16451,6,Candy Bar
1,16457,3,Wrapping Paper
1,16457,3,Wrapping Paper
1,16457,3,Wrapping Paper
1,16457,3,Wrapping Paper
1,16457,3,Wrapping Paper
1,16457,3,Wrapping Paper
1,16457,3,Shampoo
1,16457,3,Shampoo
1,16457,3,Shampoo
1,16460,7,Magazine
1,16460,7,Magazine
1,16460,7,Wrapping Paper
1,16463,6,Magazine
1,16463,6,Magazine
1,16463,6,Toothpaste
1,16463,6,Toothpaste
1,16475,3,Pencils
1,16475,3,Wrapping Paper
1,16475,3,Magazine
1,16481,7,Pencils
1,16484,10,Wrapping Paper
1,16493,1,Magazine
1,16499,3,Magazine
3,16505,5,Candy Bar
2,16511,2,Perfume
1,16514,5,Perfume
1,16520,3,Perfume
1,16520,3,Pens
1,16526,5,Magazine
2,16529,6,Pencils
1,16529,6,Greeting Cards
1,16529,6,Greeting Cards
1,16532,4,Toothpaste
1,16532,4,Toothpaste
1,16532,4,Toothpaste
1,16532,4,Magazine
2,16532,4,Magazine
1,16532,4,Pens
4,16532,4,Wrapping Paper
4,16532,4,Wrapping Paper
2,16541,6,Magazine
1,16544,9,Perfume
1,16550,10,Magazine
1,16559,5,Magazine
1,16559,5,Greeting Cards
1,16559,5,Greeting Cards
1,16559,5,Greeting Cards
1,16568,6,Magazine
1,16568,6,Photo Processing
1,16574,6,Magazine
1,16583,2,Magazine
1,16583,2,Magazine
1,16595,5,Perfume
1,16598,10,Photo Processing
1,16601,5,Pens
3,16604,2,Magazine
3,16604,2,Magazine
1,16607,3,Pens
2,16616,7,Pencils
2,16616,7,Pencils
1,16619,10,Pencils
1,16619,10,Pencils
1,16622,7,Magazine
8,16622,7,Toothbrush
1,16622,7,Perfume
1,16622,7,Perfume
8,16622,7,Perfume
6,16622,7,Perfume
1,16625,7,Magazine
1,16628,2,Pens
1,16634,7,Perfume
1,16634,7,Perfume
4,16637,2,Magazine
1,16646,9,Candy Bar
1,16649,4,Pencils
2,16655,2,Greeting Cards
2,16655,2,Pencils
20,16658,5,Soap
1,16661,6,Soap
5,16661,6,Soap
1,16661,6,Soap
1,16661,6,Soap
1,16661,6,Soap
2,16661,6,Magazine
2,16661,6,Magazine
1,16661,6,Bow
1,16661,6,Bow
1,16661,6,Bow
4,16661,6,Bow
4,16664,1,Toothbrush
7,16673,10,Magazine
8,16673,10,Magazine
1,16679,5,Greeting Cards
2,16685,4,Greeting Cards
1,16688,3,Greeting Cards
1,16691,4,Greeting Cards
1,16694,3,Pens
1,16709,4,Greeting Cards
1,16715,3,Candy Bar
1,16721,3,Greeting Cards
1,16721,3,Candy Bar
1,16724,6,Candy Bar
1,16724,6,Greeting Cards
1,16730,2,Greeting Cards
1,16730,2,Candy Bar
2,16739,8,Candy Bar
2,16739,8,Toothpaste
1,16742,6,Pens
3,16748,1,Wrapping Paper
1,16754,7,Pens
4,16757,10,Pens
1,16766,7,Greeting Cards
1,16766,7,Toothpaste
1,16769,7,Magazine
1,16772,1,Pens
2,16778,1,Pencils
1,16781,8,Pencils
1,16781,8,Toothpaste
1,16781,8,Toothpaste
1,16781,8,Toothpaste
1,16781,8,Toothpaste
1,16781,8,Magazine
3,16784,8,Magazine
1,16784,8,Pencils
1,16790,4,Pens
1,16796,9,Pencils
1,16802,6,Toothpaste
1,16811,7,Soap
1,16814,5,Candy Bar
1,16817,2,Toothpaste
1,16823,2,Greeting Cards
1,16823,2,Greeting Cards
1,16826,9,Toothpaste
1,16838,8,Greeting Cards
1,16844,10,Greeting Cards
1,16847,8,Pens
2,16850,3,Candy Bar
2,16853,6,Candy Bar
1,16853,6,Candy Bar
1,16853,6,Candy Bar
1,16856,6,Markers
1,16856,6,Markers
1,16859,9,Candy Bar
1,16865,1,Toothbrush
1,16874,2,Pencils
1,16874,2,Pencils
1,16874,2,Magazine
3,16877,1,Magazine
1,16880,3,Toothpaste
1,16886,2,Markers
1,16901,9,Pencils
1,16901,9,Pencils
1,16901,9,Magazine
1,16904,6,Magazine
7,16907,7,Pens
2,16919,3,Wrapping Paper
2,16922,3,Wrapping Paper
1,16934,1,Shampoo
1,16937,6,Shampoo
1,16940,6,Shampoo
2,16943,9,Shampoo
2,16943,9,Shampoo
1,16946,2,Shampoo
1,16955,6,Pencils
2,16964,2,Pencils
4,16967,1,Magazine
4,16967,1,Toothpaste
6,16967,1,Toothpaste
4,16967,1,Toothpaste
4,16967,1,Toothpaste
4,16967,1,Toothpaste
4,16967,1,Toothpaste
1,16970,8,Magazine
1,16976,3,Candy Bar
1,16976,3,Magazine
1,16982,5,Candy Bar
2,17000,3,Magazine
1,17000,3,Magazine
1,17000,3,Magazine
1,17009,2,Magazine
4,17015,7,Pain Reliever
4,17015,7,Pain Reliever
2,17021,3,Pain Reliever
4,17021,3,Pain Reliever
2,17021,3,Pain Reliever
1,17024,8,Greeting Cards
1,17024,8,Greeting Cards
1,17024,8,Toothpaste
1,17033,8,Pens
1,17036,4,Pens
1,17054,6,Wrapping Paper
10,17060,10,Photo Processing
10,17060,10,Wrapping Paper
5,17060,10,Toothpaste
5,17060,10,Toothpaste
10,17060,10,Toothpaste
10,17063,7,Magazine
4,17069,5,Toothpaste
4,17072,8,Magazine
12,17072,8,Pens
1,17081,5,Pens
1,17084,8,Wrapping Paper
2,17087,3,Candy Bar
1,17090,7,Photo Processing
2,17090,7,Photo Processing
1,17090,7,Photo Processing
1,17096,1,Greeting Cards
1,17096,1,Greeting Cards
3,17099,5,Magazine
1,17099,5,Magazine
1,17123,2,Soap
2,17132,5,Wrapping Paper
1,17132,5,Bow
2,17132,5,Bow
2,17132,5,Pens
2,17132,5,Magazine
1,17132,5,Magazine
2,17132,5,Magazine
2,17132,5,Magazine
2,17132,5,Photo Processing
1,17132,5,Toothpaste
2,17132,5,Toothpaste
2,17132,5,Toothpaste
4,17132,5,Toothpaste
2,17138,7,Magazine
1,17141,9,Bow
6,17150,10,Soap
1,17150,10,Soap
1,17153,7,Magazine
1,17153,7,Pencils
1,17153,7,Pencils
1,17156,4,Candy Bar
1,17156,4,Candy Bar
1,17156,4,Magazine
1,17159,9,Greeting Cards
1,17162,10,Greeting Cards
1,17165,10,Greeting Cards
1,17171,5,Magazine
5,17174,2,Pens
1,17183,7,Pencils
1,17186,8,Photo Processing
1,17195,7,Soap
3,17201,9,Magazine
1,17207,10,Candy Bar
1,17210,10,Toothpaste
1,17216,8,Magazine
1,17219,6,Pens
1,17222,10,Perfume
1,17225,9,Perfume
1,17231,1,Soap
1,17231,1,Soap
1,17231,1,Soap
1,17231,1,Soap
6,17231,1,Pens
6,17237,5,Pens
2,17246,6,Soap
1,17252,8,Soap
1,17252,8,Soap
1,17252,8,Soap
4,17252,8,Soap
1,17252,8,Soap
1,17252,8,Soap
1,17252,8,Soap
4,17252,8,Soap
6,17252,8,Soap
6,17252,8,Toothbrush
6,17252,8,Toothbrush
4,17255,4,Toothbrush
1,17264,1,Soap
1,17267,9,Soap
1,17267,9,Wrapping Paper
1,17270,2,Soap
2,17273,9,Pencils
1,17285,10,Bow
1,17288,3,Pens
5,17291,1,Pens
4,17294,7,Magazine
4,17294,7,Toothpaste
4,17294,7,Toothpaste
4,17294,7,Toothpaste
4,17294,7,Toothpaste
6,17294,7,Toothpaste
4,17294,7,Toothpaste
1,17297,7,Soap
1,17303,1,Pencils
1,17309,10,Magazine
1,17321,6,Soap
2,17324,8,Magazine
1,17336,9,Magazine
1,17336,9,Magazine
1,17336,9,Magazine
1,17342,3,Pencils
2,17348,2,Candy Bar
4,17351,6,Pens
1,17363,3,Toothpaste
1,17369,9,Soap
1,17378,3,Soap
2,17378,3,Soap
3,17378,3,Soap
1,17381,9,Greeting Cards
4,17393,9,Pens
1,17393,9,Pens
1,17393,9,Toothpaste
1,17393,9,Toothpaste
2,17393,9,Toothpaste
1,17393,9,Magazine
2,17393,9,Magazine
1,17396,10,Magazine
2,17396,10,Magazine
2,17396,10,Magazine
1,17396,10,Candy Bar
1,17399,2,Magazine
1,17399,2,Magazine
1,17405,1,Greeting Cards
1,17408,1,Greeting Cards
1,17411,8,Pens
2,17414,8,Magazine
1,17417,7,Magazine
3,17417,7,Pencils
3,17417,7,Pencils
3,17417,7,Pencils
2,17423,3,Pencils
1,17429,9,Pencils
1,17429,9,Toothpaste
1,17432,10,Magazine
6,17432,10,Magazine
9,17432,10,Magazine
28,17432,10,Magazine
11,17432,10,Magazine
1,17441,5,Pencils
1,17441,5,Candy Bar
1,17441,5,Candy Bar
1,17441,5,Candy Bar
1,17441,5,Candy Bar
1,17447,2,Toothpaste
2,17447,2,Toothpaste
1,17450,7,Candy Bar
1,17459,3,Magazine
5,17459,3,Magazine
1,17468,9,Bow
2,17486,10,Soap
4,17489,2,Soap
4,17492,9,Soap
2,17501,9,Soap
1,17504,7,Soap
1,17516,4,Wrapping Paper
1,17516,4,Wrapping Paper
1,17519,3,Pens
2,17522,7,Bow
2,17522,7,Bow
2,17522,7,Magazine
1,17522,7,Magazine
5,17522,7,Perfume
7,17522,7,Toothbrush
2,17531,2,Bow
2,17531,2,Bow
1,17540,7,Wrapping Paper
1,17540,7,Wrapping Paper
1,17540,7,Bow
3,17540,7,Bow
1,17540,7,Bow
1,17540,7,Bow
1,17540,7,Bow
1,17540,7,Pens
11,17540,7,Toothbrush
1,17540,7,Prescription Med
1,17540,7,Prescription Med
1,17540,7,Prescription Med
1,17540,7,Prescription Med
1,17543,6,Pens
2,17558,10,Perfume
10,17573,3,Candy Bar
5,17576,2,Candy Bar
20,17576,2,Candy Bar
1,17576,2,Candy Bar
30,17576,2,Candy Bar
50,17576,2,Pencils
3,17576,2,Magazine
1,17576,2,Greeting Cards
2,17576,2,Perfume
2,17582,2,Toothpaste
1,17588,3,Shampoo
1,17591,6,Greeting Cards
2,17612,7,Greeting Cards
1,17624,8,Pencils
1,17627,1,Candy Bar
1,17627,1,Candy Bar
1,17627,1,Candy Bar
1,17627,1,Candy Bar
1,17633,3,Greeting Cards
2,17648,4,Toothbrush
10,17660,9,Soap
1,17669,7,Greeting Cards
1,17675,4,Pens
1,17678,9,Pencils
6,17681,2,Pencils
2,17690,1,Pens
2,17693,2,Wrapping Paper
1,17693,2,Wrapping Paper
2,17693,2,Wrapping Paper
1,17696,10,Magazine
1,17696,10,Shampoo
1,17696,10,Shampoo
1,17702,9,Perfume
2,17708,5,Candy Bar
1,17708,5,Candy Bar
2,17708,5,Toothpaste
1,17708,5,Toothpaste
2,17708,5,Perfume
2,17708,5,Toothbrush
1,17717,6,Pens
2,17720,1,Perfume
1,17726,2,Magazine
1,17726,2,Magazine
1,17726,2,Greeting Cards
2,17726,2,Photo Processing
1,17729,5,Candy Bar
5,17732,7,Pens
1,17732,7,Greeting Cards
1,17732,7,Toothpaste
1,17732,7,Toothpaste
2,17732,7,Toothpaste
1,17732,7,Toothpaste
5,17732,7,Magazine
1,17732,7,Magazine
1,17762,8,Markers
2,17780,2,Photo Processing
2,17780,2,Photo Processing
1,17780,2,Toothpaste
1,17786,9,Photo Processing
1,17795,9,Wrapping Paper
1,17795,9,Wrapping Paper
1,17795,9,Wrapping Paper
2,17795,9,Wrapping Paper
2,17795,9,Wrapping Paper
1,17795,9,Magazine
1,17795,9,Magazine
1,17795,9,Pens
1,17801,2,Magazine
1,17810,3,Candy Bar
1,17813,5,Candy Bar
2,17834,5,Candy Bar
2,17837,6,Candy Bar
2,17837,6,Toothpaste
1,17843,10,Candy Bar
1,17846,4,Candy Bar
1,17852,7,Candy Bar
1,17852,7,Toothpaste
2,17855,10,Greeting Cards
1,17855,10,Candy Bar
1,17855,10,Pencils
3,17861,2,Candy Bar
2,17861,2,Pencils
2,17861,2,Pencils
3,17867,9,Candy Bar
1,17870,7,Pencils
2,17876,2,Photo Processing
1,17879,5,Candy Bar
1,17879,5,Candy Bar
1,17879,5,Candy Bar
1,17879,5,Candy Bar
1,17879,5,Toothpaste
1,17879,5,Toothpaste
1,17879,5,Toothpaste
1,17879,5,Toothpaste
1,17879,5,Magazine
1,17879,5,Magazine
1,17879,5,Pencils
1,17879,5,Pencils
1,17885,7,Candy Bar
1,17885,7,Candy Bar
2,17885,7,Candy Bar
1,17885,7,Greeting Cards
1,17891,10,Candy Bar
1,17891,10,Toothpaste
1,17897,4,Candy Bar
1,17897,4,Toothpaste
1,17897,4,Pencils
1,17903,1,Greeting Cards
1,17903,1,Candy Bar
1,17903,1,Candy Bar
1,17903,1,Candy Bar
1,17906,8,Pencils
1,17909,9,Magazine
1,17924,5,Pens
1,17927,2,Pens
1,17933,1,Shampoo
2,17936,10,Toothbrush
1,17942,5,Shampoo
8,17945,5,Toothbrush
1,17948,10,Shampoo
2,17951,2,Photo Processing
2,17954,3,Soap
2,17957,9,Shampoo
1,17957,9,Shampoo
2,17957,9,Greeting Cards
1,17957,9,Magazine
1,17957,9,Magazine
1,17957,9,Magazine
1,17957,9,Perfume
1,17957,9,Toothpaste
1,17957,9,Toothpaste
1,17960,9,Toothpaste
1,17960,9,Toothpaste
1,17960,9,Magazine
1,17966,5,Toothbrush
5,17975,9,Magazine
1,17981,4,Soap
3,17990,7,Toothbrush
3,17990,7,Magazine
3,17990,7,Perfume
1,17993,5,Perfume
1,17999,4,Pens
1,18005,1,Pens
1,18008,7,Pens
1,18008,7,Pens
1,18008,7,Perfume
1,18011,9,Pens
1,18011,9,Perfume
1,18026,8,Pencils
1,18035,4,Toothpaste
1,18041,7,Candy Bar
1,18050,6,Greeting Cards
1,18053,3,Pencils
1,18056,8,Magazine
1,18056,8,Magazine
1,18059,6,Toothpaste
1,18065,4,Pencils
1,18068,3,Pencils
1,18071,8,Greeting Cards
1,18074,7,Pens
1,18080,10,Toothpaste
1,18092,6,Pencils
1,18092,6,Greeting Cards
1,18092,6,Magazine
1,18095,7,Greeting Cards
2,18095,7,Pencils
1,18095,7,Pencils
7,18095,7,Pencils
1,18101,8,Pens
1,18104,10,Candy Bar
1,18110,6,Pens
1,18110,6,Candy Bar
1,18110,6,Candy Bar
1,18110,6,Candy Bar
1,18110,6,Magazine
1,18110,6,Magazine
1,18110,6,Greeting Cards
2,18113,9,Perfume
1,18113,9,Perfume
2,18116,9,Candy Bar
2,18116,9,Candy Bar
2,18116,9,Candy Bar
2,18116,9,Candy Bar
2,18116,9,Candy Bar
6,18122,10,Toothpaste
10,18122,10,Toothpaste
1,18131,3,Candy Bar
1,18134,10,Wrapping Paper
2,18152,2,Candy Bar
2,18158,4,Pencils
2,18161,8,Toothbrush
3,18167,9,Pencils
1,18185,6,Perfume
2,18194,9,Magazine
2,18194,9,Magazine
2,18203,7,Shampoo
1,18203,7,Shampoo
1,18203,7,Pens
3,18203,7,Pens
1,18209,1,Wrapping Paper
1,18215,8,Prescription Med
1,18218,5,Prescription Med
1,18218,5,Prescription Med
1,18218,5,Prescription Med
1,18218,5,Wrapping Paper
1,18221,8,Wrapping Paper
1,18230,5,Magazine
1,18236,1,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
1,18239,9,Wrapping Paper
3,18239,9,Magazine
3,18239,9,Magazine
5,18251,6,Candy Bar
1,18251,6,Candy Bar
10,18251,6,Toothpaste
20,18251,6,Pens
5,18251,6,Pens
11,18251,6,Pens
3,18251,6,Pens
2,18251,6,Pencils
1,18251,6,Pencils
1,18251,6,Magazine
16,18251,6,Magazine
5,18257,1,Deodorant
5,18257,1,Deodorant
5,18257,1,Deodorant
2,18263,3,Candy Bar
2,18263,3,Candy Bar
1,18272,7,Toothpaste
2,18272,7,Pens
2,18278,6,Candy Bar
2,18281,7,Candy Bar
1,18302,1,Pencils
1,18314,6,Pens
2,18317,4,Bow
4,18323,4,Shampoo
1,18326,10,Magazine
4,18329,4,Greeting Cards
1,18332,2,Pencils
1,18344,1,Markers
1,18344,1,Markers
1,18344,1,Markers
1,18344,1,Markers
1,18344,1,Markers
1,18347,4,Markers
2,18359,2,Pens
1,18377,8,Pens
1,18377,8,Pens
1,18377,8,Soap
1,18389,3,Pencils
4,18401,7,Pencils
3,18401,7,Magazine
3,18401,7,Toothpaste
4,18401,7,Toothpaste
3,18401,7,Toothpaste
3,18401,7,Toothpaste
2,18401,7,Toothpaste
3,18401,7,Toothpaste
1,18401,7,Toothpaste
1,18401,7,Shampoo
1,18401,7,Shampoo
1,18401,7,Shampoo
3,18401,7,Pens
3,18401,7,Pens
1,18404,6,Photo Processing
1,18419,5,Toothpaste
1,18425,10,Magazine
1,18425,10,Magazine
2,18425,10,Magazine
1,18428,3,Pencils
1,18437,1,Bow
1,18437,1,Bow
1,18437,1,Bow
90,18440,10,Toothbrush
1,18443,5,Bow
6,18446,3,Bow
1,18452,8,Magazine
1,18452,8,Toothpaste
1,18452,8,Toothpaste
1,18452,8,Toothpaste
1,18452,8,Toothpaste
1,18452,8,Toothpaste
1,18455,5,Pencils
1,18464,1,Pens
1,18467,2,Pain Reliever
2,18470,6,Pens
3,18479,7,Soap
3,18482,3,Pens
1,18482,3,Magazine
1,18482,3,Soap
1,18482,3,Soap
1,18482,3,Soap
2,18482,3,Shampoo
1,18482,3,Shampoo
1,18482,3,Shampoo
2,18494,8,Perfume
1,18503,6,Bow
3,18503,6,Bow
1,18503,6,Bow
5,18503,6,Bow
2,18503,6,Bow
2,18503,6,Bow
1,18503,6,Bow
6,18503,6,Bow
4,18503,6,Bow
1,18503,6,Bow
1,18503,6,Magazine
2,18503,6,Magazine
14,18503,6,Toothbrush
1,18506,9,Magazine
2,18527,10,Pens
1,18530,7,Wrapping Paper
10,18542,6,Magazine
1,18566,2,Greeting Cards
1,18569,5,Greeting Cards
1,18569,5,Greeting Cards
1,18569,5,Greeting Cards
1,18569,5,Pencils
1,18578,5,Pens
1,18578,5,Wrapping Paper
2,18581,6,Pens
1,18584,4,Bow
1,18584,4,Bow
2,18584,4,Bow
1,18584,4,Magazine
1,18593,6,Bow
1,18596,9,Greeting Cards
1,18596,9,Candy Bar
1,18596,9,Candy Bar
1,18596,9,Magazine
2,18608,7,Greeting Cards
2,18608,7,Pencils
2,18608,7,Magazine
2,18620,7,Magazine
2,18620,7,Toothbrush
2,18620,7,Perfume
1,18629,7,Greeting Cards
1,18629,7,Toothpaste
1,18629,7,Toothpaste
3,18632,7,Pain Reliever
1,18635,1,Candy Bar
2,18635,1,Greeting Cards
1,18638,6,Photo Processing
3,18656,6,Magazine
6,18656,6,Pens
1,18659,5,Pens
1,18659,5,Pens
1,18659,5,Magazine
1,18659,5,Magazine
1,18659,5,Magazine
2,18659,5,Magazine
1,18659,5,Magazine
2,18659,5,Toothpaste
2,18659,5,Toothpaste
2,18659,5,Toothpaste
2,18659,5,Toothpaste
2,18659,5,Toothpaste
1,18659,5,Photo Processing
1,18659,5,Photo Processing
2,18659,5,Photo Processing
1,18659,5,Photo Processing
2,18662,3,Magazine
1,18665,6,Magazine
1,18668,1,Magazine
1,18674,3,Candy Bar
1,18677,6,Magazine
1,18680,2,Magazine
1,18686,2,Bow
1,18689,10,Magazine
1,18695,5,Pens
2,18710,2,Toothpaste
2,18710,2,Toothpaste
1,18719,7,Bow
1,18737,9,Magazine
1,18737,9,Greeting Cards
1,18737,9,Candy Bar
1,18740,7,Photo Processing
2,18749,5,Wrapping Paper
1,18749,5,Photo Processing
3,18758,4,Pens
2,18764,1,Wrapping Paper
1,18770,9,Photo Processing
